DEPT;SP;RHOZ;PEFZ;AT90;DTCO;Zones
2263.5;-5.391173363;2.408161163;3.439006567;1.595049501;91.88007355;14
2264;-14.60990906;2.466453314;3.298921108;3.311966658;88.98635101;14
2264.5;-20.91638374;2.438452244;3.605543137;4.102547169;86.82319641;14
2265;-31.75634384;2.333268881;3.236950159;8.072685242;86.3520813;14
2265.5;-32.36743546;2.337206125;3.204942226;9.087116242;83.60594177;14
2266;-34.62347031;2.468118429;4.024040222;10.26069164;82.73661804;14
2266.5;-36.93439865;2.343580246;3.3371737;10.4842453;83.66509247;14
2267;-30.7541008;2.356078625;3.365349293;8.78606987;86.06756592;14
2267.5;-32.22624588;2.340723276;3.285818577;7.751492024;86.68682861;14
2268;-36.57369614;2.266046524;3.058875322;11.5547123;86.66210175;14
2268.5;-36.41169739;2.303718805;3.121280193;12.01843548;86.24658203;14
2269;-38.59589386;2.274437428;2.95964551;12.44171047;86.50998688;14
2269.5;-43.24792862;2.277897596;3.010694265;12.25166988;87.49477387;14
2270;-41.48097992;2.32379818;3.265424728;11.66977978;84.72288513;14
2270.5;-38.35432053;2.306827784;3.487734318;11.798913;81.12525177;14
2271;-35.60716248;2.271965504;2.972400427;12.58016491;80.6966629;14
2271.5;-33.6643219;2.268651009;2.731024504;12.99670124;80.10778809;14
2272;-32.05294418;2.342251539;2.975789785;10.82320976;80.54026794;14
2272.5;-30.90690804;2.329663515;3.105091333;10.31311226;80.82175446;14
2273;-28.83439827;2.327112913;3.046334267;9.530726433;78.9985199;14
2273.5;-25.45594978;2.348629236;2.778800488;10.04025269;84.0946579;14
2274;-6.022147179;2.417054892;3.186178923;2.586248875;103.2786026;14
2274.5;-1.371625185;2.347080946;3.234795809;1.140195012;95.43744659;14
2275;-3.195694923;2.429447651;3.36588192;1.645657182;88.0344162;14
2275.5;-3.667691946;2.421272755;3.431388378;2.705438376;85.10201263;14
2276;-2.994951487;2.429841995;3.303664208;2.39343667;85.32440949;14
2276.5;-1.752917886;2.395925283;3.567901373;2.387270451;86.41568756;14
2277;-1.658172369;2.393531323;3.543238163;1.987940073;87.40415955;14
2277.5;-1.728904009;2.387228012;3.506548643;1.890425801;90.49993897;14
2278;-2.485497952;2.376693487;3.456728935;1.667802811;89.99601746;14
2278.5;-15.53786755;2.420157909;3.251050472;2.29109931;76.38732147;14
2279;-29.82188034;2.379230499;2.61587739;11.26671314;72.35974121;14
2279.5;-30.83537674;2.416028023;3.083150864;13.33470249;71.87744904;14
2280;-24.73828697;2.320088387;2.23357749;28.95615768;72.87119293;14
2280.5;-16.06306839;2.350525856;2.263035536;14.17925549;76.175354;14
2281;-12.19449425;2.379476309;3.075080156;4.774302959;82.57779694;14
2281.5;-7.587499619;2.405304194;3.229186535;3.847990751;87.04883575;14
2282;-4.610486984;2.445704222;3.290121794;2.697454691;88.66534424;14
2282.5;-6.951878548;2.445151806;3.196432829;2.819217444;85.92677307;14
2283;-16.99355316;2.334429026;3.033881426;7.022891045;83.88111877;14
2283.5;-12.08992767;2.39214325;3.210970879;6.087444305;84.52086639;14
2284;-15.36698532;2.4179039;3.360340834;3.277699947;84.88868713;14
2284.5;-25.93782997;2.325349093;3.015761614;7.576404572;81.2849884;14
2285;-27.48954201;2.265524387;2.873683453;14.82385922;80.56615448;14
2285.5;-27.85813332;2.262245894;2.719299555;20.51502228;80.29358673;14
2286;-11.61666965;2.360290051;2.91437006;8.155579567;86.11578369;14
2286.5;-1.726378322;2.400936842;3.358843327;1.368233681;93.37767792;14
2287;-2.680500507;2.398081303;3.467291832;1.898484111;92.88208771;14
2287.5;-3.386152029;2.46001935;3.330210209;2.386539221;89.19612122;14
2288;-6.017318726;2.485898733;3.267564058;3.679034472;86.49627686;14
2288.5;-0.118699312;2.40263772;3.305627346;2.290869474;85.08378601;14
2289;0.060114093;2.364914656;3.373444796;1.722510338;85.7722168;14
2289.5;-0.089414306;2.440797329;3.38292861;2.283912182;92.63043213;14
2290;0.061056435;2.305743933;3.167461872;0.893510699;97.73789978;14
2290.5;-1.631223679;2.397176266;3.185195923;1.144676924;99.08322144;14
2291;-6.625504017;2.498859882;3.368162155;3.443637371;83.16155243;14
2291.5;-2.033813477;2.510475636;3.564086199;2.605661154;83.84397888;14
2292;-4.437046528;2.470929861;3.314534187;3.011483192;85.51720429;14
2292.5;-5.194962978;2.461900711;3.125250101;3.328667641;85.10877991;14
2293;-4.601121426;2.472448349;3.01369977;4.497523308;85.99484253;14
2293.5;-2.906521082;2.462370634;3.041490316;2.610710144;86.52055359;14
2294;-5.686873913;2.443570852;3.008620262;3.804778338;86.87269592;14
2294.5;-3.116714478;2.448586226;3.234119654;3.088761568;87.26717377;14
2295;-2.743916273;2.459274054;3.113695383;2.561589956;86.48926544;14
2295.5;-6.521462917;2.464009047;3.222223997;3.503860474;85.36769867;14
2296;-10.11370087;2.448776484;3.036953688;4.459531307;83.55447388;14
2296.5;-9.991195679;2.436857224;2.991818667;4.574934006;82.79227448;14
2297;-8.64650631;2.447440624;3.098690271;4.65809679;84.108078;14
2297.5;-3.846320868;2.437768221;3.113932848;2.981267452;89.10933685;14
2298;0.185739994;2.380122662;3.273662329;1.527625322;95.52332306;14
2298.5;0.452169865;2.345754385;3.28126812;1.021924257;97.56983185;14
2299;0.468106091;2.337925196;3.397840023;0.915761828;98.16132355;14
2299.5;-0.225781187;2.369326353;3.430927992;1.078478217;92.53800964;14
2300;-5.476355076;2.466482163;3.471024513;1.722977758;85.77863312;14
2300.5;-11.31843376;2.474125862;3.267614365;2.940430164;83.7420044;14
2301;-17.05248642;2.436248779;3.09176302;4.239145279;84.2973938;14
2301.5;-31.18287468;2.346720696;2.686881542;5.664804936;85.57040405;14
2302;-40.44163513;2.296173096;2.472719908;8.07717514;85.22415161;14
2302.5;-37.64992523;2.302863598;2.620942831;7.287454605;81.84112549;14
2303;-33.70331955;2.270676613;2.38813138;10.03584003;81.96855927;14
2303.5;-31.45601273;2.199345827;2.30705595;12.49200535;83.27346802;14
2304;-27.54943085;2.227402926;2.424791336;15.25023556;83.81700134;14
2304.5;-21.66039085;2.228322506;2.456307411;14.54092693;85.77201843;14
2305;-9.146958351;2.343352318;3.001916885;6.013897419;93.91106415;14
2305.5;-2.889579058;2.344776154;3.061973095;1.823128462;99.40838623;14
2306;-4.793528557;2.431257248;3.124929667;4.351554394;80.85187531;14
2306.5;-1.899437428;2.385046959;2.744367361;4.714335442;83.74466705;14
2307;-1.723856091;2.369354487;3.010879993;1.803556085;87.75673676;14
2307.5;-5.263008595;2.462214708;3.210180521;2.692540407;86.30801392;14
2308;-5.167488575;2.464751244;3.325137138;3.315909386;86.55137634;14
2308.5;-3.004185438;2.453910828;3.0062778;2.561910629;88.94120026;14
2309;-2.193579435;2.441606998;2.99679184;2.346549511;88.69760132;14
2309.5;-0.84621489;2.459620714;3.108768225;2.146838427;87.58330536;14
2310;-0.113843545;2.454273701;3.150836468;2.078133345;85.42594147;14
2310.5;-1.652623057;2.439791918;3.149962902;2.390383482;83.96352387;14
2311;-1.689352393;2.440976381;3.186501265;2.199033022;87.27111816;14
2311.5;-1.04711771;2.38803339;2.907416821;1.76905036;91.34654236;14
2312;-0.311309189;2.351739883;2.831535339;1.519542456;89.84925079;14
2312.5;-0.4325836;2.378209353;2.989586115;2.58237052;86.0881958;14
2313;-1.341042042;2.337489843;2.708015204;2.461641073;84.97328186;14
2313.5;-2.3732934;2.392080545;2.739784956;4.723562717;85.2286911;14
2314;-1.181821823;2.399133444;3.052149773;2.713017941;86.96678925;14
2314.5;-4.293519974;2.40725708;2.91676712;3.275084257;85.19467163;14
2315;-4.087819576;2.404414177;2.794663191;3.798495531;84.64284515;14
2315.5;-1.939917088;2.404934406;2.72915411;3.699244261;85.27264404;14
2316;-2.522391558;2.403886557;2.826852322;2.942832708;84.0543747;14
2316.5;-9.011532784;2.395208597;2.703957796;4.502940178;80.35232544;14
2317;-13.62702656;2.351255655;2.714290142;6.710764885;78.56237793;14
2317.5;-11.53549767;2.392639399;2.671317577;7.034888744;82.05810547;14
2318;-5.036057949;2.36208272;2.772133589;2.835494518;87.21995544;14
2318.5;-1.755115867;2.386978865;2.832568884;2.108526468;87.96747589;14
2319;-1.844859242;2.393559218;2.754475594;3.847103596;85.34552765;14
2319.5;-2.590264082;2.403889656;2.999650717;2.056222916;87.71786499;14
2320;-7.692448139;2.431947231;3.204301357;2.869575977;84.88051605;14
2320.5;-11.91932011;2.410438061;2.939622402;6.876815796;80.1404419;14
2321;-9.871681213;2.438954115;2.940251589;5.07648325;80.14804077;14
2321.5;-14.67363644;2.383924484;2.84389782;6.862112045;79.09262848;14
2322;-12.99003792;2.376080036;2.755501509;15.77072239;82.33703613;14
2322.5;-2.428252459;2.413324118;3.225158453;2.311795235;91.47099304;14
2323;-1.720705628;2.407644749;3.361365318;1.733794332;92.69560242;14
2323.5;-9.894904137;2.465892077;3.221901178;4.122594357;80.05708313;14
2324;-14.05361462;2.432064056;3.035235643;6.357680321;77.45075226;14
2324.5;-10.53091621;2.435717344;3.151670218;4.598577499;83.22028351;14
2325;-2.402196884;2.453457832;3.194767237;2.897492409;89.2669754;14
2325.5;-2.776760817;2.415433407;3.148627043;1.809584498;91.41834259;14
2326;-4.435145378;2.445243359;3.364273548;2.663161039;88.20735169;14
2326.5;-4.458324432;2.430733681;3.029038906;2.727127791;87.30542755;14
2327;-9.31009388;2.444559336;3.094665289;3.023951769;86.85946655;14
2327.5;-13.18899918;2.414363861;2.884658575;3.671703577;84.52481842;14
2328;-15.39216518;2.43489337;2.947708607;6.054546833;85.81347656;14
2328.5;-11.45110893;2.438451529;3.22260952;3.87266326;90.09346771;14
2329;-0.059730049;2.379180193;3.132194042;1.398627758;96.94793701;14
2329.5;1.068894744;2.365436792;3.34878397;1.165294647;97.3405838;14
2330;-0.589355528;2.471773624;3.484157085;1.744623423;91.76604462;14
2330.5;-5.262457371;2.472338915;3.324204445;2.594084501;86.74061585;14
2331;-6.803076744;2.453915358;3.033849239;3.078166246;86.73379517;14
2331.5;-3.670464993;2.451285601;3.07005024;2.694538117;85.12187958;14
2332;-8.514878273;2.417598009;3.050344944;5.44631052;84.53620911;14
2332.5;-7.485729694;2.428614855;3.006798029;4.061057568;79.43649292;14
2333;-3.90260148;2.436817646;2.72948122;5.432492733;92.56098175;14
2333.5;-0.048286058;2.431229591;3.095747471;2.283880949;84.13861084;14
2334;-2.267471552;2.417041302;3.104514599;2.27757287;86.62210846;14
2334.5;-3.242048025;2.369585037;2.917875767;3.750439644;84.1437912;14
2335;-9.384177208;2.452436209;3.342837334;3.778516769;83.78237915;14
2335.5;-9.169843674;2.449966192;3.214794397;4.400592327;82.96017456;14
2336;-11.54147434;2.443298101;3.041749477;4.301165104;81.47071838;14
2336.5;-14.59229088;2.432488918;3.142389774;5.183990955;81.19816589;14
2337;-10.40261936;2.459618092;3.172572374;4.214122772;81.41301727;14
2337.5;-12.84618282;2.411515951;3.06428957;4.657099724;82.58276367;14
2338;-11.77607918;2.457335234;2.991260052;3.183069229;84.23845673;14
2338.5;-25.8786602;2.329535961;2.816912174;7.782215118;85.54914856;14
2339;-25.79833794;2.271255493;2.696310997;9.144382477;84.47727966;14
2339.5;-21.28660774;2.249224663;2.570068359;10.41422176;82.65795136;14
2340;-11.11546516;2.381070614;2.832666636;7.054553032;84.41078949;14
2340.5;-3.627770662;2.462705851;3.222125769;2.891458273;86.49362946;14
2341;-7.704930305;2.423623085;3.306691647;3.373199463;86.5851059;14
2341.5;-8.450907707;2.408289194;3.219200373;3.926439047;86.08648682;14
2342;-3.974858761;2.464824438;3.152553797;3.033498049;86.06511688;14
2342.5;-6.292141914;2.460221052;3.24506402;3.218012571;85.43269348;14
2343;-7.567385197;2.443510056;3.313491821;3.644821167;85.11083984;14
2343.5;-4.269347191;2.437420845;3.328253746;3.024043798;89.72971344;14
2344;-1.046235442;2.404017448;3.330285072;1.852256298;91.88610077;14
2344.5;-1.987452626;2.433914185;3.666877508;1.951396823;92.72107697;14
2345;-0.572995484;2.41224432;3.573794127;1.513088703;90.90439606;14
2345.5;-0.73583895;2.401738644;3.681798935;1.539469123;90.1322937;14
2346;-2.804044962;2.451194763;3.50843358;2.093549013;85.31228638;14
2346.5;-14.60660076;2.435773134;3.302057028;4.650791168;82.76972199;14
2347;-17.49371719;2.39337492;3.004387379;5.63894558;80.25588226;14
2347.5;-18.75212288;2.375834942;2.928556681;6.797728062;80.13313294;14
2348;-16.10784531;2.369967222;2.768769264;8.388446808;82.11945343;14
2348.5;-7.501486301;2.397520781;3.049825668;3.198662043;85.35283661;14
2349;-11.20549774;2.445697546;3.208325625;3.311816454;85.95819855;14
2349.5;-14.72786617;2.400700092;3.055316687;4.183966637;84.48873138;14
2350;-14.19730568;2.412801743;2.924552441;4.081595898;85.19661713;14
2350.5;-10.58301735;2.388023853;3.189785481;4.139578819;89.19785309;14
2351;-3.612120867;2.431903362;3.39882946;1.518509626;90.90086365;14
2351.5;-10.99432182;2.45408845;3.294829369;2.999177694;88.20378113;14
2352;-20.76829529;2.364882946;3.235267401;4.912477016;85.2928009;14
2352.5;-24.47680092;2.359414101;3.17552948;6.322100163;85.32699585;14
2353;-20.68322372;2.370817423;3.198671818;5.784299851;84.98480225;14
2353.5;-17.28131294;2.394367456;3.55043149;6.125600815;85.72912598;14
2354;-15.30244923;2.386779547;3.321231842;6.526927471;88.65550995;14
2354.5;-7.37710619;2.487904549;3.515378237;3.711498261;90.53635407;14
2355;-3.132905245;2.470876932;3.113617897;2.120712757;94.01269531;14
2355.5;-2.845178843;2.456156492;3.244815111;2.018958092;93.9591217;14
2356;-1.785752654;2.477134228;3.443845749;1.741416812;92.82336426;14
2356.5;-3.619464397;2.466085672;3.527943134;2.358257055;92.15979004;14
2357;-3.27652359;2.493717909;3.651932716;1.857783318;92.16901398;14
2357.5;-5.792290688;2.47423768;3.379443646;2.329551458;89.15371704;14
2358;-9.535002708;2.450871706;3.198847055;2.585449934;82.18632507;14
2358.5;-23.10765076;2.346418381;2.870312929;5.971318722;77.02124786;14
2359;-23.24539185;2.307294846;2.822072506;4.541038036;76.07867432;14
2359.5;-32.63410568;2.270913363;2.610515595;7.111909866;72.71655273;14
2360;-29.93188667;2.349466801;2.564476252;20.40258217;73.43044281;14
2360.5;-19.58969879;2.380362749;3.023083448;3.81723237;80.60845184;14
2361;-20.39866447;2.412147999;3.354568243;3.518379211;86.88716888;14
2361.5;-28.44636536;2.355012655;2.817050457;8.326146126;80.92943573;14
2362;-23.41742134;2.372370958;2.947122812;8.929906845;70.66835785;14
2362.5;-10.52101135;2.430858374;3.198113918;6.446942806;80.77964783;14
2363;-2.278509855;2.391671896;3.555596829;1.43230772;87.84777832;14
2363.5;-1.321993828;2.432866812;3.73436451;1.71397996;91.23907471;14
2364;-2.174907923;2.460826635;3.529548645;1.682542682;86.13090515;14
2364.5;-4.302818298;2.508472443;3.904518843;2.614762783;85.50623322;14
2365;-6.413170815;2.485753059;3.662896633;2.596915484;84.64970398;14
2365.5;-9.631487846;2.466749907;3.455476761;3.893486261;84.11459351;14
2366;-8.995919228;2.458428145;3.517539024;3.688745737;82.49007416;14
2366.5;-13.16673183;2.452008009;3.194113255;4.293832779;82.85169983;14
2367;-25.26411819;2.396276236;3.181988716;7.885471821;82.26876831;14
2367.5;-30.13116455;2.369034529;3.096849442;14.39331627;82.0287323;14
2368;-33.08003616;2.337969065;3.081213951;15.79506016;80.43682098;14
2368.5;-34.97225571;2.369022369;3.178706646;16.06625557;77.7341156;14
2369;-34.05846786;2.3831563;2.9883461;26.01975822;73.80148315;14
2369.5;-32.51629639;2.354653835;3.002408743;45.58333969;72.02277374;14
2370;-30.79704094;2.362520456;3.01979351;34.83284378;72.55934143;14
2370.5;-27.12083817;2.385251284;2.91170001;21.54684067;75.89912415;14
2371;-20.89817047;2.358400583;2.930553198;13.55153179;78.86349487;14
2371.5;-10.42579174;2.395319462;3.037580013;4.985868931;82.41634369;14
2372;-3.690503836;2.512734175;3.590746641;2.44528079;88.80989075;14
2372.5;-2.756167173;2.51091814;3.679984331;2.009076595;86.49224854;14
2373;-2.679350138;2.543906212;3.633312702;2.062024355;84.48014069;14
2373.5;-2.453594208;2.540976763;3.570315361;2.810374975;84.20075226;14
2374;-2.340911627;2.488614082;3.322000504;2.080883503;88.19425201;14
2374.5;-2.157975912;2.481214047;3.313215256;2.141155243;87.91106415;14
2375;-2.1952281;2.52632618;3.516564846;2.104817867;89.29820252;14
2375.5;-2.702973843;2.520672798;3.542933941;1.975295067;85.58174133;14
2376;-4.289091587;2.516804218;3.343253613;2.977671385;82.71102905;14
2376.5;-4.322223663;2.428050041;3.315508127;2.277762175;84.53253937;14
2377;-5.32668066;2.396369934;3.592432499;1.633763671;86.75292206;14
2377.5;-14.25313759;2.434732676;3.195186377;4.590542793;79.27136231;14
2378;-31.25902176;2.338992357;2.451275826;9.455777168;74.16319275;14
2378.5;-31.39454269;2.302502632;2.366790295;7.024901867;75.19855499;14
2379;-23.98376083;2.339561224;2.441559076;6.02478838;74.90766907;14
2379.5;-20.13446236;2.338680506;2.42522049;6.466583252;73.49936676;14
2380;-12.60493755;2.322365046;2.419559956;4.211961269;76.72172546;14
2380.5;-5.895142555;2.406627178;2.946961165;2.890026093;81.82333374;14
2381;-8.362492561;2.437331438;3.159874916;2.84768939;80.79467773;14
2381.5;-12.37108231;2.402710676;2.691736937;4.64469099;78.25112152;14
2382;-11.1410265;2.453790665;3.160850525;3.422868252;80.95751953;14
2382.5;-15.67012215;2.424844503;2.974015236;2.728484392;83.52623749;14
2383;-35.42803574;2.292656183;2.328208685;6.038153172;75.92223358;14
2383.5;-44.55441284;2.316940069;2.191248417;10.73403072;74.92862701;14
2384;-48.42088318;2.259055853;2.220650673;7.259480953;76.85176086;14
2384.5;-44.00411224;2.21130991;2.114668846;6.558559895;79.62313843;14
2385;-47.52733231;2.24840641;2.207061291;7.378559589;82.0124588;14
2385.5;-42.84514618;2.24483943;2.348596096;6.704253197;82.01277161;14
2386;-26.01828384;2.307534456;2.402831316;4.983019829;85.8059082;14
2386.5;-6.908189774;2.358541489;2.836057425;1.631497622;88.30581665;14
2387;-3.338199615;2.340931892;3.560430765;1.31956768;91.03582001;14
2387.5;-2.43991971;2.327765465;4.014227867;1.357687116;88.55174255;14
2388;-3.767072678;2.458243609;3.922811031;2.127066851;85.56397247;14
2388.5;-3.539161205;2.471260071;3.058003187;2.975847721;80.05401611;14
2389;-2.756045341;2.399866104;2.644331217;4.575920582;81.08262634;14
2389.5;-2.209211826;2.508924961;3.53283596;2.910823822;82.54397583;14
2390;-2.646232367;2.535399675;3.73333478;2.978231192;83.43463898;14
2390.5;-2.71562767;2.500883341;3.362467051;3.977519751;85.67759705;14
2391;-2.770117998;2.511790514;3.636467457;2.041365147;88.47146606;14
2391.5;-3.300924063;2.51040411;3.580112934;2.165834189;88.58056641;14
2392;-5.130787373;2.496465921;3.657935143;2.532060385;88.27892304;14
2392.5;-12.17085552;2.510203362;3.39152956;2.793193102;81.31745911;14
2393;-24.4278698;2.433085442;2.69868803;10.04574776;79.58148193;14
2393.5;-29.57163048;2.416537762;2.843644381;16.22475052;80.90995789;14
2394;-32.74525833;2.345409632;2.839847088;12.62121677;81.30278015;14
2394.5;-34.92543411;2.397105694;3.313741684;12.16046429;77.3159256;14
2395;-38.26248169;2.407431603;3.56045723;24.91685867;74.59060669;14
2395.5;-34.85690308;2.380461216;3.249075174;23.18194962;75.70783234;14
2396;-33.21089554;2.283285856;2.949934006;13.37893963;78.88526154;14
2396.5;-32.05493164;2.294266939;3.025498152;9.834659576;81.56251526;14
2397;-30.19931412;2.279882669;2.931430578;9.116871834;82.62715149;14
2397.5;-25.83689308;2.282569408;2.814849377;8.184768677;80.29096985;14
2398;-17.45689201;2.326827765;2.608738422;6.693818569;85.60240173;14
2398.5;-6.581109047;2.486073494;3.427715778;3.356350422;88.98807526;14
2399;-2.465080738;2.464406729;3.265529633;1.695176005;88.6370163;14
2399.5;-2.493162394;2.434042454;2.752651691;2.039412737;90.09087372;14
2400;-1.633653045;2.396127224;2.805571318;1.540686607;92.97399139;14
2400.5;-1.148892879;2.360624075;2.907653809;1.268417239;94.37654114;14
2401;-2.594716787;2.464057684;3.215980768;1.751268506;89.10174561;14
2401.5;-4.497829914;2.504930496;3.354164362;3.065649033;88.96087647;14
2402;-4.114779949;2.471345186;3.163716316;2.628620148;92.22288513;14
2402.5;-2.095539808;2.410530806;3.237900972;1.735011697;93.97665405;14
2403;-1.874786973;2.483079195;3.204654217;2.082593203;90.22949219;14
2403.5;-3.158736229;2.51411438;3.23119235;2.802746296;85.90265656;14
2404;-4.421044827;2.549149752;3.423046351;3.371061087;85.86421967;14
2404.5;-3.945258617;2.500906944;3.155016899;2.410259247;86.92826843;14
2405;-3.49159646;2.529834271;3.553603649;2.778114796;84.87956238;14
2405.5;-3.327703714;2.517025471;3.501875639;3.05462265;82.83716583;14
2406;-2.809426308;2.485669851;2.918263674;3.485476494;81.96445465;14
2406.5;-1.104916334;2.396394491;3.458684683;1.841708303;90.51147461;14
2407;-1.481473923;2.351562977;2.859055758;1.386024118;92.67889404;14
2407.5;-1.782362819;2.447631598;2.722739458;1.977857232;84.79244232;14
2408;-3.098733187;2.480642796;2.786219835;3.524847269;80.1252594;14
2408.5;-2.514966249;2.503029108;2.641824722;3.53924346;80.8985672;14
2409;-1.706936002;2.517398357;2.948122501;3.040598393;81.47811127;14
2409.5;-3.106528759;2.501080275;2.860213041;3.620651007;80.15883637;14
2410;-4.139817715;2.484053135;2.916945219;4.108549118;79.9200592;14
2410.5;-3.41329813;2.500788927;2.810029268;3.488748312;80.27815247;14
2411;-6.806146145;2.457613945;2.595961332;3.680273533;80.35191345;14
2411.5;-14.59078884;2.395642996;2.320687771;12.36788464;80.08499146;14
2412;-16.61907387;2.394612551;2.431404114;12.75852108;80.87767792;14
2412.5;-19.79804993;2.348995209;2.268053293;17.43560791;81.52581024;14
2413;-22.03090668;2.286143303;2.057773352;30.7789135;79.10569;14
2413.5;-21.24959183;2.278412819;2.16540122;20.41707802;76.35271454;14
2414;-18.69617462;2.357021332;2.386981487;10.65009499;72.28496552;14
2414.5;-13.79865742;2.356285811;2.400823832;7.025335312;73.33706665;14
2415;-4.91382885;2.431859016;2.69376564;2.857192993;80.74167633;14
2415.5;-2.13488698;2.426520586;2.746837616;1.943630338;83.41246796;14
2416;-2.168890238;2.446433783;2.628652096;2.58445549;83.81615448;14
2416.5;-2.502435207;2.429603338;2.70177722;3.397138357;80.25218201;14
2417;-5.566213131;2.480861187;2.683649302;4.819414139;76.78458405;14
2417.5;-11.36289215;2.39836669;2.384290695;11.01755142;70.76056671;14
2418;-6.424578667;2.380748272;2.330943346;17.53421783;72.86253357;14
2418.5;-3.338134766;2.486196756;2.8369596;3.711113215;74.04284668;14
2419;-4.277266979;2.340011358;2.328244686;8.718632698;75.41529083;14
2419.5;-2.650128126;2.42291069;2.591371298;7.205307484;77.19262695;14
2420;-0.515029669;2.481917381;2.676464558;2.580738783;80.55763245;14
2420.5;-0.787249029;2.452948809;2.731276035;2.695747614;83.727211;14
2421;-2.107711077;2.447653055;2.761889219;3.510924101;80.97453308;14
2421.5;-4.7878232;2.445156097;2.627313614;5.115204334;80.9207077;14
2422;-2.27001214;2.479119539;2.797765017;3.772082806;81.50634766;14
2422.5;-4.543615818;2.493438005;3.139907837;2.975171089;83.65332794;14
2423;-3.014607668;2.482566595;3.028256178;3.143772125;85.60114288;14
2423.5;-1.251702666;2.445724249;2.960799694;1.486321092;87.10583496;14
2424;-5.303907394;2.486935139;2.996888638;3.58656621;81.68042755;14
2424.5;-8.786190987;2.453309774;2.802433729;5.746042728;76.41288757;14
2425;-7.177788734;2.473728657;2.64143467;6.892401695;75.22533417;14
2425.5;-4.50984478;2.494852543;2.821816683;3.782557488;74.76586151;14
2426;-8.216598511;2.485062361;2.724905729;6.163832188;75.38560486;14
2426.5;-10.20317459;2.428668499;2.616259337;10.3132515;78.42884827;14
2427;-10.59054852;2.416339397;2.640763521;8.442878723;80.74304199;14
2427.5;-17.67184067;2.383678675;2.359646082;9.489592552;79.55805969;14
2428;-21.99619293;2.304954767;2.01265192;11.94832611;79.10809326;14
2428.5;-22.06762886;2.322900057;2.116574287;10.78464699;78.79110718;14
2429;-19.23388481;2.286214113;2.384976625;11.7054596;77.74247742;14
2429.5;-11.46959591;2.471343756;3.183197975;5.390948772;76.11590576;14
2430;-6.268333435;2.498515368;2.754128933;5.193843842;82.01047516;14
2430.5;-2.807860136;2.476268053;2.803461075;2.93767786;86.53232575;14
2431;-2.684868574;2.494281292;3.024217367;1.951418281;88.1635437;14
2431.5;-3.814865112;2.497190476;3.025002003;3.340424538;81.36714935;14
2432;-5.250477314;2.518323422;2.925505638;3.956542492;82.17726135;14
2432.5;-2.472975254;2.506178618;3.004600287;4.273250103;80.74047089;14
2433;-1.599903464;2.526708841;2.953012228;3.084355116;75.03503418;14
2433.5;-2.244647503;2.482284546;2.621187687;6.467984676;73.43692017;14
2434;-1.832080603;2.47334528;2.583721161;6.047221184;75.74472046;14
2434.5;-2.272223711;2.502527237;2.937384844;3.103779078;77.09677124;14
2435;-2.167932749;2.493639469;2.810754299;4.196946621;81.00353241;14
2435.5;-1.883810997;2.485637188;2.860727549;1.721011162;84.07146454;14
2436;-3.753935337;2.492921352;2.98679018;2.472137928;82.89315796;14
2436.5;-9.36521244;2.484653235;2.990519762;5.284707546;75.76547241;14
2437;-7.254001617;2.500012636;2.775994539;6.31504631;75.4511795;14
2437.5;-3.238519669;2.510861158;2.831647635;4.079654694;77.13311005;14
2438;-4.988717079;2.539819479;2.949104309;4.857224941;76.79312897;14
2438.5;-5.452713013;2.520325184;3.016457081;5.225460529;76.12093353;14
2439;-4.191357613;2.522176743;2.948874474;4.405580521;78.33895111;14
2439.5;-3.512796164;2.529795408;2.981971741;3.456754208;79.99717712;14
2440;-4.070908546;2.516107321;2.908560753;3.294202805;80.6443634;14
2440.5;-4.255055904;2.515013933;2.831106424;3.511221886;82.97380829;14
2441;-3.468406677;2.486153841;2.930025101;3.030435324;85.68946075;14
2441.5;-3.424773693;2.50942421;2.974405289;2.396247864;83.53089905;14
2442;-4.704653263;2.525420189;2.912109375;4.080335617;79.04373932;14
2442.5;-4.973690987;2.530885935;3.053733587;5.620004654;76.00167084;14
2443;-4.926698685;2.534344435;2.943100929;5.340377331;79.8730545;14
2443.5;-4.193665504;2.538212538;2.962062836;3.312155962;79.80524445;14
2444;-4.830109119;2.512300253;2.917449474;3.682176352;78.06474304;14
2444.5;-4.838915825;2.519265413;2.944405317;4.291841984;79.67410278;14
2445;-5.02134943;2.52280283;2.904623985;3.839183331;82.41329956;14
2445.5;-3.858366013;2.499232054;2.951042175;2.687666416;82.31893921;14
2446;-3.395539999;2.519901037;2.872489214;3.820509195;80.76718903;14
2446.5;-3.087401628;2.512827635;2.986307144;3.207596541;77.89226532;14
2447;-3.613898516;2.535067558;2.863799334;5.174617767;76.55335999;14
2447.5;-3.05815649;2.526149273;2.842997074;3.195602894;77.01119995;14
2448;-2.868170023;2.518011093;2.86069274;3.654254675;77.49973297;14
2448.5;-5.465741158;2.509343624;3.127633572;4.109955788;76.72119141;14
2449;-7.68145752;2.49290514;2.764655113;7.108542442;76.31852722;14
2449.5;-6.804072857;2.446181059;2.444925308;10.11238003;74.06816101;14
2450;-3.864497423;2.469505787;2.664833784;4.261092663;75.82350922;14
2450.5;-4.551887989;2.469664574;2.795207262;2.748742819;77.67825317;14
2451;-6.167519569;2.469250202;2.83899045;3.755929947;77.93987274;14
2451.5;-6.908522606;2.46514535;2.802326202;4.481901646;77.13764191;14
