DEPT;AT20;P_IMPEDANCE;S_IMPEDANCE;Vp/Vs;Zones;GRAN
2058.25;0.422000259;7270.375977;3682.427979;1.970000029;2;401
2058.5;0.297832906;7420.849121;3717.294922;1.995714307;2;401
2058.75;0.179034576;7334.4375;3616.273926;2.004285812;2;401
2059;0.019462872;7248.025879;3515.25293;2.059999943;2;401
2059.25;0;6946.285156;3307.004395;2.122857094;2;401
2059.5;0;6644.543945;3098.756104;2.145714283;2;401
2059.75;0;6384.200195;2950.491211;2.160000086;2;401
2060;0;6123.856934;2802.226074;2.188750029;2;401
2060.25;0;6238.71875;2924.794922;2.14625001;2;401
2060.5;0;6353.580078;3047.364014;2.085714102;2;401
2060.75;0.121401981;6923.319336;3445.189941;2.009999991;2;401
2061;0.674052298;7493.058106;3843.016113;1.950000048;2;401
2061.25;0.991760314;7439.461914;3840.256104;1.940000057;2;401
2061.5;0.230213478;7385.866211;3837.496094;1.921428561;2;401
2061.75;0;7373.179199;3809.723145;1.962500095;2;401
2062;0.189959809;7360.492188;3781.949951;1.943750024;2;401
2062.25;1.381122828;7810.199219;4095.00293;1.992499948;2;401
2062.5;1.5686692;8259.90625;4408.056152;1.868749976;2;401
2062.75;1.181672216;8357.109375;4419.083984;1.892499924;2;401
2063;1.012348056;8454.313477;4430.111816;1.904999971;2;401
2063.25;1.255140662;8491.486328;4446.564941;1.919999957;2;401
2063.5;1.872126102;8528.660156;4463.018066;1.909999967;2;401
2063.75;1.423897624;8478.597656;4413.782227;1.909999967;2;401
2064;0.78189075;8428.535156;4364.546875;1.929999948;2;401
2064.25;0.781636238;8248.869141;4135.006348;2.023750067;2;401
2064.5;0.878890991;8069.203125;3905.466065;2.068571329;2;401
2064.75;0.121184796;7850.147949;3716.1875;2.12857151;2;401
2065;0.020173432;7631.092773;3526.908936;2.162500143;2;401
2065.25;0.083160453;7459.554688;3482.907959;2.170000076;2;401
2065.5;0;7288.016113;3438.906982;2.117142916;2;401
2065.75;0;7112.314453;3330.583984;2.1514287;2;401
2066;0.00482893;6936.612793;3222.260986;2.15625;2;401
2066.25;0.950645685;7165.996094;3426.243164;2.048749924;2;401
2066.5;0.730017424;7395.379883;3630.225098;2.034285784;2;401
2066.75;0.058539223;7405.763672;3543.244141;2.072857142;2;401
2067;0;7416.146973;3456.26294;2.150000095;2;401
2067.25;0.310869128;7657.227539;3831.173828;2.007499933;2;401
2067.5;0.899009287;7898.308106;4206.084961;1.871428609;2;401
2067.75;0.361768633;7517.561523;3953.900879;1.850000024;2;401
2068;0.038612951;7136.814941;3701.717041;1.934999943;2;401
2068.25;0;6963.666016;3520.696533;2.061249971;2;401
2068.5;0;6790.51709;3339.676025;2.035000086;2;401
2068.75;0;6954.850098;3369.18457;2.019999981;2;401
2069;0;7119.183106;3398.693115;2.089999914;2;401
2069.25;0.119823337;7156.053711;3474.741211;2.065000057;2;401
2069.5;0.234706134;7192.923828;3550.789063;2.025000095;2;401
2069.75;0;6917.19043;3425.165527;2;2;401
2070;0;6641.457031;3299.541992;2.013750076;2;401
2070.25;0;6563.78418;3203.985352;2.049999952;2;401
2070.5;0;6486.11084;3108.428955;2.087499857;2;401
2070.75;0;6650.332031;3151.962402;2.069999933;2;401
2071;0;6814.553223;3195.496094;2.130000114;2;401
2071.25;0;7152.657715;3389.195557;2.142500162;2;401
2071.5;0.080684856;7490.762207;3582.89502;2.089999914;2;401
2071.75;0.489181131;7666.820313;3801.191406;1.988571405;2;401
2072;0.589116395;7842.87793;4019.488037;1.952499986;2;401
2072.25;0.528268457;7610.041504;3970.49707;1.921249986;2;401
2072.5;0.487255752;7377.205078;3921.506104;1.881428599;2;401
2072.75;0.430788189;7279.445313;3776.426025;1.938571453;2;401
2073;0.435015023;7181.686035;3631.345947;1.975000024;2;401
2073.25;0.595665157;7281.353516;3668.43457;2.009999991;2;401
2073.5;0.812122583;7381.020996;3705.522949;1.991428614;2;401
2073.75;0.754936934;7295.677734;3717.621094;1.947142839;2;401
2074;0.354500145;7210.333984;3729.718994;1.937142849;2;401
2074.25;0.048596215;7343.060547;3768.434082;1.991250038;2;401
2074.5;0.022959126;7475.787109;3807.148926;1.962857127;2;401
2074.75;0.232910767;7639.314941;3919.625;1.941428542;2;401
2075;0.460771591;7802.842773;4032.101074;1.940000057;2;401
2075.25;0.169006437;7607.004395;3831.252441;1.932500005;2;401
2075.5;0;7411.166016;3630.404053;2.039999962;2;401
2075.75;0;7076.041016;3403.123535;2.084285736;2;401
2076;0;6740.916016;3175.843018;2.121249914;2;401
2076.25;0;6892.163574;3229.227539;2.136250019;2;401
2076.5;0;7043.411133;3282.612061;2.151250124;2;401
2076.75;0.115307234;7284.414063;3973.989746;2.099999905;2;401
2077;0.587290645;7525.416992;4665.367188;1.612499952;2;401
2077.25;2.552669525;7434.655273;5038.125977;1.470000029;2;401
2077.5;5.37954855;7343.894043;5410.884766;1.362499952;2;401
2077.75;1.997067452;8150.810547;5064.546387;1.710000038;2;401
2078;0.821315467;8957.726563;4718.208008;1.90625;2;401
2078.25;1.125157595;8742.058594;4538.615234;2.036249876;2;401
2078.5;0.192658305;8526.389648;4359.022949;1.961250067;2;401
2078.75;0.101984546;8640.144531;4513.00293;1.998571396;2;401
2079;2.576018333;8753.900391;4666.98291;1.875;2;401
2079.25;2.031643629;8219.870117;4336.282227;1.867500067;2;401
2079.5;0.143111095;7685.839844;4005.582031;1.919999957;2;401
2079.75;0;7850.592773;3881.041504;2.005714178;2;401
2080;0;8015.346191;3756.500977;2.130000114;2;401
2080.25;0;8198.805664;3801.813965;2.140000105;2;401
2080.5;0;8382.265625;3847.126953;2.180000067;2;401
2080.75;0;8124.808594;3827.167969;2.13142848;2;401
2081;0.108287811;7867.351074;3807.208984;2.065714121;2;401
2081.25;0;7789.308594;3645.025391;2.160000086;2;401
2081.5;0;7711.266113;3482.842041;2.217499971;2;401
2081.75;0.299255878;7486.733398;3609.099609;2.041428566;2;401
2082;2.286772966;7262.201172;3735.356934;1.945714355;2;401
2082.25;4.57090044;7691.577637;3966.516846;1.987499952;2;401
2082.5;4.6954813;8120.954102;4197.676758;1.936249971;2;401
2082.75;8.330657959;8462.582031;4325.099609;1.889999986;2;401
2083;11.8306427;8804.209961;4452.521973;1.980000019;2;401
2083.25;10.24417114;8546.917969;4437.083984;1.972500086;2;401
2083.5;6.860546112;8289.626953;4421.645996;1.875;2;401
2083.75;9.350084305;7837.290527;4297.85791;1.817499995;2;401
2084;10.10714817;7384.954102;4174.069824;1.769999981;2;401
2084.25;9.049460411;6829.808594;3921.399414;1.75;2;401
2084.5;9.394396782;6274.663086;3668.729004;1.711250067;2;401
2084.75;10.32977581;6298.977539;3623.016602;1.720000029;2;401
2085;10.90086079;6323.291992;3577.303955;1.764999986;2;401
2085.25;11.00604534;6619.882813;3679.02832;1.835000038;2;401
2085.5;8.367749214;6916.473145;3780.75293;1.830000043;2;401
2085.75;6.931025028;7388.149414;4085.066895;1.809999943;2;401
2086;15.36811447;7859.825195;4389.380859;1.789999962;2;401
2086.25;11.14860058;8144.80127;4360.492188;1.901250005;2;401
2086.5;3.360321283;8429.777344;4331.604004;1.945000053;2;401
2086.75;1.546064138;7606.564453;3842.024414;2.034285784;2;401
2087;0.076998822;6783.352051;3352.445068;2.019999981;2;401
2087.25;0;6808.495117;3350.278565;2.019999981;2;401
2087.5;0;6833.638184;3348.112061;2.039999962;2;401
2087.75;0;7028.369629;3426.754395;2.039999962;2;401
2088;0;7223.101074;3505.396973;2.061428547;2;401
2088.25;0;6877.496094;3324.028809;2.116250038;2;401
2088.5;0;6531.891113;3142.660889;2.081249952;2;401
2088.75;0;6737.435547;3352.010498;2.099999905;2;401
2089;0.007100802;6942.979981;3561.360107;1.947142839;2;401
2089.25;0.810640991;7705.477539;4112.943848;1.860000014;2;401
2089.5;1.909078956;8467.975586;4664.527832;1.8125;2;401
2089.75;2.946729422;8664.447266;4740.157227;1.80571425;2;401
2090;3.355068445;8860.917969;4815.786133;1.838571429;2;401
2090.25;2.43104744;8619.086914;4675.737305;1.847499967;2;401
2090.5;1.916913152;8377.255859;4535.687988;1.850000024;2;401
2090.75;1.143156767;8227.734375;4409.641602;1.860000014;2;401
2091;0.587775648;8078.213867;4283.595215;1.879999995;2;401
2091.25;0.960716069;8664.270508;4508.560059;1.899999976;2;401
2091.5;1.775171042;9250.327148;4733.524902;1.950000048;2;401
2091.75;3.646954298;9442.165039;4909.042481;1.977499962;2;401
2092;6.907225132;9634.00293;5084.560059;1.89625001;2;401
2092.25;3.717799425;8857.357422;5041.996094;1.80249989;2;401
2092.5;2.296088219;8080.710938;4999.432129;1.613749981;2;401
2092.75;2.533624888;7997.217773;4698.263672;1.720000029;2;401
2093;3.217140913;7913.724121;4397.095215;1.797142863;2;401
2093.25;1.691087365;7710.943359;4117.216797;1.855000019;2;401
2093.5;0.906192064;7508.163086;3837.337891;1.957499981;2;401
2093.75;0.704263687;7064.644531;3422.459961;2.029999971;2;401
2094;0;6621.125977;3007.582031;2.200000048;2;401
2094.25;0;6449.511719;2919.238525;2.232500076;2;401
2094.5;0;6277.896973;2830.89502;2.221250057;2;401
2094.75;0;6465.611328;3004.070557;2.160000086;2;401
2095;0;6653.325195;3177.246094;2.092857122;2;401
2095.25;0;7251.783691;3761.980957;1.937142849;2;401
2095.5;1.40515101;7850.242188;4346.71582;1.809999943;2;401
2095.75;1.936266303;8262.556641;4606.466797;1.807142854;2;401
2096;1.31245029;8674.87207;4866.217773;1.779999971;2;401
2096.25;1.70751524;8485.293945;4721.620117;1.808571339;2;401
2096.5;1.563056588;8295.71582;4577.022949;1.806249976;2;401
2096.75;0.942961931;8009.004395;4433.44043;1.816249967;2;401
2097;0.743248344;7722.292969;4289.85791;1.799999952;2;401
2097.25;1.200262308;7961.186035;4310.379883;1.830000043;2;401
2097.5;1.914319038;8200.079102;4330.901856;1.892499924;2;401
2097.75;0.743222475;7756.858398;3946.400391;1.985000014;2;401
2098;0;7313.637207;3561.898926;2.05571413;2;401
2098.25;0;7175.09375;3434.586914;2.158750057;2;401
2098.5;0;7036.549805;3307.274902;2.126250029;2;401
2098.75;0;6977.949219;3392.483887;2.053750038;2;401
2099;0;6919.349121;3477.693115;1.993749976;2;401
2099.25;0.036022753;7490.758789;3961.099609;1.922499895;2;401
2099.5;1.055183768;8062.168945;4444.505859;1.815000057;2;401
2099.75;2.049679995;8351.064453;4527.201172;1.875;2;401
2100;1.086743474;8639.959961;4609.896973;1.870000005;2;401
2100.25;0.889986157;8520.568359;4566.048828;1.879999995;2;401
2100.5;0.822553754;8401.177734;4522.200195;1.853749991;2;401
2100.75;0.940321207;8395.671875;4514.996094;1.860000014;2;401
2101;0.943048596;8390.166992;4507.791992;1.861428618;2;401
2101.25;1.047409773;8547.316406;4584.320313;1.889999986;2;401
2101.5;1.760634303;8704.464844;4660.848145;1.867500067;2;401
2101.75;2.200669527;8785.522461;4691.74707;1.860000014;2;401
2102;1.521864533;8866.580078;4722.645996;1.879999995;2;401
2102.25;1.482426047;8928.81543;4796.566895;1.918571353;2;401
2102.5;2.696948052;8991.050781;4870.487793;1.84375;2;401
2102.75;1.726489067;8888.527344;4869.959473;1.837499976;2;401
2103;1.058759213;8786.003906;4869.431152;1.801428556;2;401
2103.25;2.260590315;8561.833984;4690.241211;1.804285646;2;401
2103.5;1.522065163;8337.664063;4511.051758;1.850000024;2;401
2103.75;0.240749717;7888.245606;4138.21582;1.980000019;2;401
2104;0;7438.827148;3765.379883;1.97714293;2;401
2104.25;0;7389.25293;3827.311035;1.992857099;2;401
2104.5;0.019397738;7339.678223;3889.241943;1.889999986;2;401
2104.75;0.849508941;8022.399414;4320.525879;1.872499943;2;401
2105;2.160425901;8705.121094;4751.810059;1.830000043;2;401
2105.25;1.917209506;8749.115234;4689.942383;1.840000033;2;401
2105.5;0.57639569;8793.108398;4628.075195;1.904999971;2;401
2105.75;0.424137592;8649.702148;4495.796875;1.945000053;2;401
2106;0.469136238;8506.295898;4363.519043;1.950000048;2;401
2106.25;0.034825321;8265.082031;4303.442383;1.928749919;2;401
2106.5;0.001780797;8023.869141;4243.366211;1.889999986;2;401
2106.75;0.119428009;8098.619629;4339.427734;1.863749981;2;401
2107;0.453671336;8173.370117;4435.48877;1.840000033;2;401
2107.25;1.241744638;8532.527344;4656.341309;1.850000024;2;401
2107.5;3.087000132;8891.685547;4877.193848;1.819999933;2;401
2107.75;2.03873086;8850.3125;4823.539063;1.820000053;2;401
2108;1.508447766;8808.938477;4769.883789;1.850000024;2;401
2108.25;1.432518005;8428.285156;4550.29834;1.81571424;2;401
2108.5;0.801979899;8047.630859;4330.712891;1.862499952;2;401
2108.75;0.097446315;7840.410156;4200.72168;1.879999995;2;401
2109;0.286530674;7633.189941;4070.730957;1.878571391;2;401
2109.25;0.435383976;7542.986328;4065.086426;1.855714321;2;401
2109.5;0.245217383;7452.783203;4059.441895;1.832499981;2;401
2109.75;0.102258757;7547.780273;4147.996094;1.830000043;2;401
2110;0.632123768;7642.777832;4236.549805;1.80571425;2;401
2110.25;1.315600395;8024.680664;4322.821289;1.871428609;2;401
2110.5;1.165759325;8406.583008;4409.092773;1.908571363;2;401
2110.75;0;7892.46875;4046.980469;1.996250033;2;401
2111;0;7378.354981;3684.86792;2.007142782;2;401
2111.25;0;7244.174805;3640.317383;2.012857199;2;401
2111.5;0;7109.994141;3595.76709;1.980000019;2;401
2111.75;0.169215053;7663.706055;4005.57251;1.924999952;2;401
2112;0.850333393;8217.417969;4415.37793;1.860000014;2;401
2112.25;0.818021119;8210.949219;4344.667481;1.897142887;2;401
2112.5;0.134299785;8204.481445;4273.957031;1.922500014;2;401
2112.75;0.063850842;7925.147461;4041.20752;1.966250062;2;401
2113;0.511035442;7645.812988;3808.458008;2.008749962;2;401
2113.25;0;7439.366211;3705.905029;2;2;401
2113.5;0;7232.919922;3603.352051;2.009999991;2;401
2113.75;0.239655837;7372.678711;3731.883057;1.970000029;2;401
2114;0.051405478;7512.437988;3860.414063;1.950000048;2;401
2114.25;0;7569.40625;3921.507568;1.929999948;2;401
2114.5;0.083861262;7626.375;3982.601074;1.913749933;2;401
2114.75;0.27392754;7815.804688;4090.883057;1.903749943;2;401
2115;0.422710925;8005.233887;4199.165039;1.908749938;2;401
2115.25;0.514201462;7925.220703;4168.418457;1.889999986;2;401
2115.5;0.229205489;7845.208008;4137.671875;1.899999976;2;401
2115.75;0.002909945;7850.510742;4185.538086;1.882499933;2;401
2116;0.618057728;7855.812988;4233.404785;1.860000014;2;401
2116.25;1.051321387;8292.9375;4461.576172;1.889999986;2;401
2116.5;1.770407081;8730.061523;4689.748047;1.864285708;2;402
2116.75;1.643115401;8565.844727;4627.896484;1.888749957;2;402
2117;1.403901577;8401.62793;4566.044922;1.841428638;2;402
2117.25;0.65705204;8228.236328;4392.638672;1.902857065;2;402
2117.5;0.113424048;8054.844238;4219.231934;1.905714274;2;402
2117.75;0.513796568;8259.46875;4372.95752;1.860000014;2;402
2118;1.663033009;8464.092773;4526.683106;1.870000005;2;402
2118.25;1.87825501;8585.525391;4634.784668;1.85857141;2;402
2118.5;2.569393396;8706.958008;4742.886231;1.838571429;2;402
2118.75;3.790949822;8544.983398;4717.664551;1.827499986;2;402
2119;3.763535738;8383.008789;4692.442871;1.786249995;2;402
2119.25;4.083085537;8196.553711;4641.341797;1.759999991;2;402
2119.5;4.423197269;8010.099121;4590.240234;1.74000001;2;402
2119.75;2.373830557;8165.790039;4545.893555;1.804999948;2;401
2120;1.808826685;8321.481445;4501.546875;1.845000029;2;401
2120.25;1.528874517;8329.884766;4478.331055;1.838571429;2;401
2120.5;0.583399117;8338.289063;4455.115234;1.871250033;2;401
2120.75;0.773926139;8439.977539;4498.4375;1.899999976;2;401
2121;1.291768432;8541.666016;4541.759766;1.879999995;2;401
2121.25;1.340369821;8641.824219;4617.569336;1.871250033;2;401
2121.5;1.427396059;8741.983398;4693.378906;1.860000014;2;401
2121.75;1.347241521;8583.984375;4621.709961;1.86500001;2;401
2122;1.511113524;8425.985352;4550.041016;1.850000024;2;401
2122.25;1.472007394;8470.118164;4603.12207;1.830000043;2;401
2122.5;1.251782894;8514.250977;4656.203125;1.826250076;2;401
2122.75;4.391508579;8705.238281;4874.65332;1.767500043;2;401
2123;8.23168087;8896.225586;5093.103027;1.743749976;2;401
2123.25;5.82949543;8750.84668;4920.274902;1.811428547;2;401
2123.5;7.993266106;8605.467773;4747.446777;1.81571424;2;401
2123.75;2.237124682;8176.090332;4422.896484;1.889999986;2;401
2124;0.232810065;7746.712891;4098.346191;1.889999986;2;401
2124.25;0;7798.529297;4121.635742;1.899999976;2;401
2124.5;0.175503299;7850.346191;4144.924805;1.894285679;2;401
2124.75;0.12992996;7895.505859;4118.262695;1.9174999;2;401
2125;0.047103372;7940.665039;4091.600098;1.940000057;2;401
2125.25;0.003644989;7862.029297;4097.060547;1.899999976;2;401
2125.5;0;7783.393066;4102.520996;1.899999976;2;401
2125.75;1.161444664;8160.058594;4352.442383;1.850000024;2;401
2126;1.961863995;8536.724609;4602.36377;1.857500076;2;401
2126.25;0.17241554;7983.197266;4194.05127;1.904285669;2;401
2126.5;0;7429.669922;3785.739014;1.962857127;2;401
2126.75;0;7068.453125;3546.193848;1.983749986;2;401
2127;0;6707.23584;3306.648926;2.029999971;2;401
2127.25;0;6760.214356;3407.507324;2.011250019;2;401
2127.5;0;6813.192871;3508.365967;1.940000057;2;401
2127.75;0.689693093;7567.071289;4046.696777;1.86500001;2;401
2128;1.472278595;8320.949219;4585.027832;1.815000057;2;401
2128.25;2.606428623;8482.96875;4652.48584;1.792500019;2;401
2128.5;1.898265243;8644.989258;4719.943848;1.827499986;2;401
2128.75;1.073186874;8280.892578;4437.086914;1.861250043;2;401
2129;0.044623312;7916.795898;4154.229981;1.90625;2;401
2129.25;0.345621139;8015.223633;4243.188477;1.931249976;2;401
2129.5;1.822787404;8113.651856;4332.146973;1.877142906;2;401
2129.75;1.670588255;8211.72168;4405.306641;1.845000029;2;401
2130;1.787975669;8309.791016;4478.466797;1.852499962;2;401
2130.25;1.753534198;8125.504883;4379.138672;1.860000014;2;401
2130.5;1.670516968;7941.219238;4279.810059;1.857142925;2;401
2130.75;0.947255015;7842.119629;4185.336426;1.882499933;2;401
2131;0.258519799;7743.02002;4090.863037;1.891250014;2;401
2131.25;0.131526977;7786.484375;4128.818359;1.898571372;2;401
2131.5;0.32756424;7829.948242;4166.773926;1.881428599;2;401
2131.75;0.732650101;7965.049805;4292.326172;1.840000033;2;401
2132;2.300598145;8100.151856;4417.87793;1.830000043;2;401
2132.25;2.18725872;7992.837402;4305.430664;1.860000014;2;401
2132.5;0.483625352;7885.522949;4192.983887;1.881428599;2;401
2132.75;0.174497798;7962.025391;4154.739258;1.948571444;2;401
2133;0.168861225;8038.527832;4116.495117;1.951250076;2;401
2133.25;0.060697686;7740.423828;4003.916992;1.928750038;2;401
2133.5;0;7442.319824;3891.339111;1.909999967;2;401
2133.75;0;7611.405273;3987.435059;1.929999948;2;401
2134;0;7780.491211;4083.531006;1.902499914;2;401
2134.25;0.067700021;7872.107422;4145.897461;1.879999995;2;401
2134.5;0.186937437;7963.724121;4208.26416;1.889999986;2;401
2134.75;0.806995988;8124.514648;4231.487305;1.892500043;2;401
2135;1.693505406;8285.304688;4254.710938;1.948750019;2;401
2135.25;0.137534365;7939.90918;4056.250977;1.95875001;2;401
2135.5;0;7594.513184;3857.791016;1.970000029;2;401
2135.75;0;7772.807617;3957.081543;1.970000029;2;401
2136;0.185623735;7951.102051;4056.37207;1.960000038;2;401
2136.25;0.332842171;8190.25;4276.919922;1.922499895;2;401
2136.5;1.067639232;8429.398438;4497.467773;1.870000005;2;401
2136.75;2.617265701;8315.204102;4478.972656;1.846250057;2;401
2137;2.143808365;8201.009766;4460.478027;1.840000033;2;401
2137.25;2.77801013;8118.748047;4399.947266;1.858749986;2;401
2137.5;3.411119223;8036.486816;4339.416016;1.851428628;2;401
2137.75;0.883645654;7996.854981;4236.926758;1.879999995;2;401
2138;0.241744936;7957.223145;4134.437988;1.92750001;2;401
2138.25;0.088855013;7998.881836;4144.222656;1.940000057;2;401
2138.5;0;8040.540039;4154.007813;1.93428576;2;401
2138.75;0.080633439;8040.890625;4241.160156;1.889999986;2;401
2139;1.37668848;8041.241211;4328.312988;1.853749991;2;401
2139.25;1.222180128;7883.711914;4214.203613;1.881428599;2;401
2139.5;0.524353743;7726.183106;4100.094238;1.885714293;2;401
2139.75;0;7656.716797;3898.999023;1.96714294;2;401
2140;0;7587.25;3697.904053;2.049999952;2;401
2140.25;0.354095131;7856.818359;3977.496582;1.975000024;2;401
2140.5;1.350493193;8126.387207;4257.088867;1.908571363;2;401
2140.75;0.063205846;8426.726563;4338.610352;1.964285731;2;401
2141;0;8727.06543;4420.131836;1.977499962;2;401
2141.25;0.134101301;8670.023438;4668.762695;1.861250043;2;401
2141.5;1.923307777;8612.982422;4917.393066;1.752857089;2;401
2141.75;3.931143999;8925.926758;5094.563965;1.75;2;401
2142;4.763055801;9238.871094;5271.734863;1.75;2;401
2142.25;5.376885414;8850.6875;5149.67334;1.710000038;2;401
2142.5;5.788629532;8462.504883;5027.611816;1.679999948;2;401
2142.75;5.802476406;8219.811523;4862.521484;1.633749962;2;401
2143;6.038969994;7977.118164;4697.431152;1.700000048;2;401
2143.25;7.060086727;8149.655273;4705.472168;1.762499929;2;401
2143.5;5.17679596;8322.192383;4713.513184;1.762500048;2;401
2143.75;3.349766731;7894.010742;4489.0625;1.697499991;2;401
2144;1.299148321;7465.829102;4264.611816;1.75;2;401
2144.25;0.486967832;7761.780273;4332.575195;1.807499886;2;401
2144.5;0.900504649;8057.731934;4400.539063;1.830000043;2;401
2144.75;3.115617752;8165.808594;4524.474121;1.799999952;2;401
2145;6.697101593;8273.885742;4648.40918;1.777500033;2;401
2145.25;6.0462327;7979.089356;4498.707031;1.757499933;2;401
2145.5;4.623681068;7684.292969;4349.004883;1.769999981;2;401
2145.75;2.903866053;7564.834961;4251.393555;1.779999971;2;401
2146;1.718207955;7445.376953;4153.782227;1.789999962;2;401
2146.25;1.725962639;7689.050781;4237.248535;1.809999943;2;401
2146.5;1.814056039;7932.725098;4320.714844;1.83571434;2;401
2146.75;1.74048233;8031.819336;4340.911133;1.855714321;2;401
2147;0.877824664;8130.913086;4361.106934;1.861428618;2;401
2147.25;0.48677817;8323.28125;4473.09082;1.878749967;2;401
2147.5;0.701226175;8515.650391;4585.075195;1.860000014;2;401
2147.75;0.740215004;8560.6875;4612.805664;1.842857122;2;401
2148;0.815595806;8605.725586;4640.536133;1.850000024;2;401
2148.25;1.575956225;8712.134766;4649.205078;1.882499933;2;401
2148.5;1.322811365;8818.543945;4657.874023;1.889999986;2;401
2148.75;0.447187603;8517.337891;4607.39502;1.811428547;2;401
2149;1.051914334;8216.130859;4556.916016;1.80250001;2;401
2149.25;1.294251561;8260.796875;4513.936035;1.84375;2;401
2149.5;1.112119436;8305.461914;4470.956055;1.856250048;2;401
2149.75;1.096101522;8312.647461;4417.734375;1.879999995;2;401
2150;1.044676185;8319.833008;4364.512207;1.909999967;2;401
2150.25;0.997257054;8147.708008;4320.871582;1.904999971;2;401
2150.5;0.947727501;7975.583008;4277.230957;1.86500001;2;401
2150.75;0.892236352;7753.34375;4143.588379;1.899999976;2;401
2151;1.033131719;7531.104981;4009.946045;1.879999995;2;401
2151.25;1.105094433;7723.245117;4090.476563;1.879999995;2;401
2151.5;0.600910783;7915.384766;4171.006836;1.898749948;2;401
2151.75;0.110908426;7923.546387;4200.976563;1.888571382;2;401
2152;0.128851593;7931.708008;4230.946777;1.870000005;2;401
2152.25;0.338417888;7723.865234;4116.646484;1.857500076;2;401
2152.5;0.658019185;7516.022949;4002.345947;1.879999995;2;401
2152.75;0.650856555;7858.706055;4150.273438;1.950000048;2;401
2153;0.44971022;8201.389648;4298.201172;1.907500029;2;401
2153.25;0.847338855;8288.962891;4448.376465;1.842500091;2;401
2153.5;1.080451846;8376.537109;4598.551758;1.820000053;2;401
2153.75;1.200684428;8455.209961;4506.032227;1.870000005;2;401
2154;1.691982508;8533.882813;4413.512207;1.931428552;2;401
2154.25;2.797841787;8677.18457;4665.321289;1.899999976;2;401
2154.5;3.415896654;8820.486328;4917.130859;1.794285655;2;401
2154.75;2.509301901;8472.682617;4781.917969;1.744285703;2;401
2155;2.057604313;8124.878906;4646.705078;1.745714307;2;401
2155.25;2.509205341;8654.407227;4749.780273;1.889999986;2;401
2155.5;2.426521063;9183.935547;4852.854981;1.889999986;2;401
2155.75;1.504544616;8853.140625;4793.689941;1.850000024;2;401
2156;1.242167592;8522.345703;4734.524902;1.799999952;2;401
2156.25;1.146862149;8208.853516;4466.504883;1.850000024;2;401
2156.5;1.134069681;7895.36084;4198.484863;1.879999995;2;401
2156.75;0.960060477;7789.733887;4139.673828;1.899999976;2;401
2157;0.76346606;7684.106934;4080.863037;1.881250024;2;401
2157.25;0.960525036;8037.796875;4285.323242;1.881250024;2;401
2157.5;1.074486256;8391.486328;4489.783203;1.871250033;2;401
2157.75;0.784399927;8655.494141;4599.867676;1.90625;2;401
2158;0.887594581;8919.500977;4709.952148;1.892499924;2;401
2158.25;1.105952025;8815.708984;4734.095703;1.845000029;2;401
2158.5;1.153202415;8711.916016;4758.23877;1.832499981;2;401
2158.75;1.329514623;8607.165039;4762.78125;1.779999971;2;401
2159;1.638061285;8502.414063;4767.323242;1.78125;2;401
2159.25;1.487885594;8336.442383;4456.95752;1.852499962;2;401
2159.5;0.295535088;8170.470215;4146.591797;1.970000029;2;401
2159.75;0.522562206;8228.982422;4192.282227;2.002857208;2;401
2160;1.637920618;8287.494141;4237.972168;1.957142949;2;401
2160.25;1.854167342;8482.837891;4416.060547;1.875;2;401
2160.5;1.263475776;8678.182617;4594.148926;1.889999986;2;401
2160.75;0.503350556;8396.871094;4372.150391;1.885714293;2;401
2161;0.058117013;8115.560059;4150.151856;1.957142949;2;401
2161.25;0;8215.46875;4160.819336;1.988749981;2;401
2161.5;0;8315.37793;4171.486816;1.996250033;2;401
2161.75;0;8403.683594;4314.141602;1.931428552;2;401
2162;0;8491.990234;4456.795898;1.905714274;2;401
2162.25;0.376537502;8814.5625;4776.458008;1.850000024;2;401
2162.5;3.306937695;9137.135742;5096.120117;1.792500019;2;401
2162.75;6.485150814;8907.466797;4955.38916;1.765714288;2;401
2163;4.328858376;8677.796875;4814.658203;1.807142854;2;401
2163.25;1.780826092;8697.921875;4884.939453;1.78125;2;401
2163.5;3.360147238;8718.045898;4955.221191;1.754999995;2;401
2163.75;6.962525368;8638.283203;4718.479981;1.862499952;2;401
2164;7.144011498;8558.521484;4481.73877;1.919999957;2;401
2164.25;0.840711355;8176.26416;4280.663086;1.919999957;2;401
2164.5;0;7794.006836;4079.586914;1.909999967;2;401
2164.75;0;8307.619141;4195.429688;2.005000114;2;401
2165;0;8821.232422;4311.272949;2.048749924;2;401
2165.25;0;8640.425781;4251.648438;2.026249886;2;401
2165.5;0;8459.620117;4192.023926;2.017499924;2;401
2165.75;0;8501.412109;4260.735352;2.028749943;2;401
2166;0;8543.205078;4329.446777;1.978571415;2;401
2166.25;0.412082732;8796.15332;4554.163086;1.835000038;2;401
2166.5;1.149210453;9049.101563;4778.878906;1.889999986;2;401
2166.75;1.388129234;9026.431641;4548.09375;1.889999986;2;401
2167;0.462838709;9003.760742;4317.309082;2.08857131;2;401
2167.25;0;8415.224609;4117.355469;2.026249886;2;401
2167.5;0;7826.688965;3917.4021;1.997500062;2;401
2167.75;0;8087.395508;4130.412109;1.978571415;2;401
2168;0;8348.101563;4343.421875;1.927142859;2;401
2168.25;0.73716265;8596.984375;4583.640625;1.845000029;2;401
